  821, 200.3
  822, 140.2
  823,  59.9
  824, 148.2
  825, 280.8
  826, 243.3
  827,  90.4
  828, 137.4
  829, 123.2
  830, 307.3
  831, 143.5
  832, 154.2
  833, 130.5
  834, 293.6
  835, 124.7
  836,  39.8
  837,  58.3
  838, 130.5
  839, 287.1
  840,  44.7
  841,  46.2
  842, 120.0
  843, 203.2
  844,  82.9
  845, 169.3
  846, 277.0
  847, 220.2
  848, 160.6
  849, 158.6
  850, 234.9
  851, 163.1
  852, 230.9
  853,  92.0
  854, 256.9
  855, 268.4
  856, 269.9
  857,  49.1
  858, 125.5
  859,  51.8
  860, 132.2
  861,  65.2
  862,  26.8
  863,  55.5
  864, 229.5
  865, 179.8
  866,  53.7
  867, 225.0
  868, 228.2
  869, 145.4
  870, 219.0
  871, 218.9
  872, 249.6
  873, 188.6
  874, 244.9
  875, 232.2
  876, 232.3
  877, 306.6
  878, 228.0
  879, 306.8
  880, 312.7
  881,  99.1
  882, 257.4
  883, 244.0
  884, 110.7
  885, 115.9
  886, 339.4
  887, 202.5
  888, 232.3
  889, 235.9
  890, 229.8
  891, 111.5
  892, 129.9
  893,  66.5
  894, 241.0
  895, 174.3
  896, 151.3
  897, 102.1
  898, 247.1
  899, 146.4
  900, 150.3
  901, 205.6
  902,  96.7
  903, 120.2
  904, 309.7
  905, 224.9
  906, 159.4
  907, 244.2
  908, 129.8
  909, 204.5
  910, 192.8
  911, 181.6
  912, 308.9
  913, 225.1
  914, 194.6
  915, 218.6
  916, 148.5
  917,  60.7
  918,  30.1
  919, 233.5
  920, 308.5
  921, 135.8
  922, 192.0
  923, 251.8
  924, 141.9
  925, 235.6
  926, 131.9
  927, 229.8
  928, 179.3
  929, 167.3
  930,  93.6
  931, 255.2
  932, 119.4
  933, 256.7
  934, 187.2
  935, 115.6
  936, 280.5
  937, 226.1
  938, 155.7
  939, 252.0
  940, 294.4
  941, 126.7
  942, 310.3
  943, 252.4
  944,  92.0
  945, 291.7
  946, 295.4
  947, 300.1
  948, 214.8
  949, 252.8
  950, 162.2
  951, 214.9
  952, 245.7
  953, 273.3
  954, 142.4
  955, 129.0
  956, 154.4
  957,  92.5
  958,  82.4
  959, 127.2
  960, 124.1
  961,  85.2
  962,  95.2
  963, 154.6
  964, 179.5
  965, 314.3
  966, 107.0
  967,  73.1
  968, 134.0
  969, 230.3
  970, 198.5
  971, 186.0
  972, 208.4
  973, 164.8
  974, 146.1
  975, 236.5
  976, 228.5
  977, 256.5
  978,  86.3
  979, 236.6
  980, 283.4
  981, 162.9
  982, 214.8
  983, 185.8
  984, 319.0
  985, 254.5
  986, 213.0
  987, 224.2
  988, 186.4
  989, 217.6
  990, 281.4
  991, 291.9
  992, 132.8
  993, 177.6
  994, 244.7
  995, 129.3
  996,  37.1
  997,  62.1
  998, 207.8
  999, 213.3
 1000, 179.2
 1001, 201.4
 1002, 161.8
 1003, 281.8
 1004, 188.9
 1005, 131.8
 1006, 278.9
 1007,  97.2
 1008,  90.0
 1009, 127.8
 1010, 153.1
 1011, 268.0
 1012,  88.9
 1013, 117.7
 1014, 146.1
 1015, 123.0
 1016, 296.2
 1017, 203.0
 1018, 184.6
 1019, 306.0
 1020, 149.7
 1021, 235.3
 1022, 157.7
 1023, 259.2
 1024, 158.5
 1025, 179.6
 1026,  51.8
 1027,  36.4
 1028, 156.4
 1029,  66.0
 1030, 305.8
 1031, 100.0
 1032, 123.4
 1033, 110.5
 1034, 200.9
 1035, 128.0
 1036, 171.9
 1037,  80.3
 1038, 171.2
 1039, 156.3
 1040, 257.7
 1041, 263.0
 1042, 319.3
 1043, 254.8
 1044, 130.6
 1045, 106.9
 1046,  91.8
 1047,  93.1
 1048,  99.6
 1049, 242.4
 1050, 177.2
 1051, 254.5
 1052, 262.5
 1053, 153.0
 1054,  79.7
 1055, 194.8
 1056, 177.5
 1057,  95.4
 1058, 230.7
 1059, 261.3
 1060, 205.3
 1061, 182.3
 1062, 201.8
 1063, 351.5
 1064, 222.7
 1065, 160.7
 1066, 270.8
 1067, 121.9
 1068, 243.0
 1069, 215.7
 1070, 269.0
 1071, 182.9
 1072, 185.7
 1073, 247.5
 1074, 294.7
 1075, 135.4
 1076, 209.1
 1077, 280.0
 1078, 164.4
 1079, 284.2
 1080, 115.8
 1081, 279.6
 1082, 267.4
 1083, 213.7
 1084, 137.6
 1085, 205.8
 1086, 138.7
 1087, 254.3
 1088, 219.4
 1089,  94.1
 1090, 320.1
 1091, 303.9
 1092, 254.7
 1093, 260.1
 1094, 165.9
 1095, 194.0
 1096, 247.8
 1097, 203.4
 1098, 194.4
 1099, 275.3
 1100, 206.3
 1101, 153.4
 1102, 139.6
 1103, 181.8
 1104, 233.2
 1105, 276.2
 1106, 208.0
 1107, 260.2
 1108, 259.6
 1109, 118.5
 1110, 144.0
 1111, 171.3
 1112, 222.4
 1113, 182.7
 1114, 251.4
 1115, 130.7
 1116, 193.6
 1117, 123.3
 1118, 149.8
 1119, 141.2
 1120, 189.7
 1121,  71.9
 1122,  85.2
 1123, 204.1
 1124,  90.8
 1125,  52.9
 1126, 101.4
 1127, 153.4
 1128, 106.9
 1129, 258.5
 1130, 222.2
 1131, 101.9
 1132,  73.3
 1133, 198.4
 1134, 234.5
 1135, 199.0
 1136, 113.4
 1137, 219.0
 1138, 251.4
 1139, 261.5
 1140,  77.0
 1141, 100.9
 1142, 136.2
 1143, 188.6
 1144,  88.5
 1145, 108.7
 1146, 149.4
 1147, 142.6
 1148, 209.1
 1149, 292.3
 1150, 233.4
 1151, 146.4
 1152, 252.3
 1153, 123.2
 1154,  74.9
 1155, 121.4
 1156,  95.1
 1157, 176.5
 1158, 197.8
 1159, 127.1
 1160, 103.6
 1161, 194.2
 1162,  96.2
 1163, 191.4
 1164, 212.4
 1165, 262.7
 1166, 177.6
 1167, 118.8
 1168, 223.8
 1169, 263.3
 1170, 185.3
 1171, 141.6
 1172, 232.4
 1173, 204.6
 1174, 270.9
 1175, 240.1
 1176, 267.0
 1177, 167.2
 1178, 229.3
 1179, 293.3
 1180, 141.8
 1181, 257.1
 1182, 270.1
 1183, 160.7
 1184, 106.5
 1185, 144.4
 1186, 203.5
 1187, 304.2
 1188, 153.3
 1189, 222.7
 1190, 248.5
 1191, 328.1
 1192, 156.2
 1193, 231.9
 1194, 161.7
 1195, 198.4
 1196, 273.2
 1197, 117.1
 1198, 264.0
 1199, 191.8
 1200,  83.8
 1201,  89.0
 1202, 242.8
 1203, 185.3
 1204, 190.5
 1205, 225.3
 1206, 179.5
 1207, 206.6
 1208, 145.7
 1209, 219.1
 1210, 189.4
 1211,  90.1
 1212, 101.2
 1213, 242.5
 1214, 187.7
 1215, 112.5
 1216, 120.6
 1217, 170.0
 1218, 114.7
 1219, 286.3
 1220, 239.4
 1221, 133.7
 1222, 287.0
 1223, 168.8
 1224, 187.1
 1225, 327.1
 1226, 217.5
 1227, 322.5
 1228, 186.7
 1229, 283.0
 1230, 217.4
 1231, 139.0
 1232, 288.3
 1233, 170.0
 1234, 206.2
 1235, 168.2
 1236, 222.7
 1237, 254.6
 1238,  76.6
 1239, 224.2
 1240, 239.1
 1241,  85.3
 1242, 175.7
 1243, 188.8
 1244, 161.7
 1245, 118.3
 1246, 271.7
 1247, 153.7
 1248, 128.8
 1249, 182.0
 1250, 226.4
 1251, 318.2
 1252, 186.6
 1253, 218.6
 1254,  94.2
 1255, 246.8
 1256, 145.5
 1257, 218.4
 1258, 295.0
 1259, 198.7
 1260, 246.0
 1261, 183.1
 1262, 331.1
 1263, 315.6
 1264, 168.4
 1265, 235.1
 1266, 164.4
 1267, 241.8
 1268, 283.9
 1269, 219.0
 1270, 152.5
 1271, 191.7
 1272, 240.7
 1273, 174.6
 1274, 176.1
 1275, 246.0
 1276,  91.0
 1277, 297.5
 1278, 196.6
 1279, 174.3
 1280, 283.9
 1281, 179.2
 1282, 245.6
 1283, 208.6
 1284, 185.0
 1285, 295.3
 1286, 156.0
 1287, 170.5
 1288, 247.2
 1289, 147.3
 1290, 201.4
 1291, 322.5
 1292, 241.9
 1293, 171.1
 1294, 112.3
 1295, 254.5
 1296, 169.9
 1297, 177.9
 1298,  76.0
 1299, 223.8
 1300, 188.0
 1301, 169.3
 1302, 133.9
 1303, 242.8
 1304, 203.1
 1305,  77.1
 1306, 245.8
 1307, 113.5
 1308, 170.3
 1309, 186.4
 1310, 220.0
 1311, 183.1
 1312, 358.3
 1313, 190.1
 1314, 127.9
 1315, 197.0
 1316, 307.2
 1317, 235.4
 1318,  55.8
 1319, 161.7
 1320, 273.1
 1321, 236.5
 1322, 112.2
 1323, 257.9
 1324, 143.3
 1325, 200.2
 1326, 114.9
 1327, 226.8
 1328, 229.1
 1329, 220.8
 1330, 223.6
 1331, 235.9
 1332,  96.4
 1333, 201.7
 1334, 278.8
 1335, 184.9
 1336, 316.5
 1337, 300.6
 1338, 151.5
 1339, 242.7
 1340, 231.4
 1341, 121.3
 1342, 119.3
 1343,  85.9
 1344, 274.9
 1345, 338.4
 1346, 313.3
 1347, 253.1
 1348, 215.7
 1349, 234.0
 1350, 130.7
 1351, 221.8
 1352, 160.3
 1353, 250.9
 1354, 196.4
 1355, 189.8
 1356, 265.0
 1357, 275.5
 1358, 232.3
 1359, 280.6
 1360, 259.3
 1361, 226.7
 1362, 125.2
 1363, 164.3
 1364, 229.3
 1365, 312.2
 1366, 302.0
 1367, 326.3
 1368, 230.2
 1369, 130.6
 1370, 199.0
 1371, 155.9
 1372, 173.5
 1373, 219.7
 1374, 173.8
 1375, 228.7
 1376, 194.3
 1377, 197.0
 1378, 158.8
 1379, 104.3
 1380, 219.7
 1381, 303.5
 1382, 194.3
 1383, 236.3
 1384,  73.7
 1385, 161.4
 1386,  60.5
 1387, 256.0
 1388, 134.2
 1389, 163.5
 1390, 128.8
 1391, 255.0
 1392, 291.7
 1393, 233.9
 1394, 202.5
 1395, 126.3
 1396, 185.3
 1397,  95.2
 1398, 269.5
 1399, 259.1
 1400, 286.7
 1401, 211.9
 1402, 104.2
 1403, 241.5
 1404, 249.9
 1405, 223.0
 1406, 253.6
 1407, 221.0
 1408, 230.6
 1409, 280.0
 1410, 195.4
 1411, 298.7
 1412, 280.2
 1413, 234.1
 1414, 218.9
 1415, 262.9
 1416, 174.7
 1417, 187.1
 1418, 226.3
 1419, 203.8
 1420, 269.5
 1421, 225.6
 1422, 151.6
 1423, 108.7
 1424, 231.8
 1425, 236.5
 1426, 291.1
 1427, 179.9
 1428, 189.0
 1429, 181.8
 1430, 194.9
 1431, 235.6
 1432, 263.2
 1433, 282.3
 1434, 193.8
 1435, 184.0
 1436, 199.2
 1437, 136.8
 1438, 168.5
 1439, 232.5
 1440, 194.7
 1441, 104.1
 1442, 241.9
 1443,  45.4
 1444, 191.5
 1445, 299.4
 1446, 142.4
 1447, 152.5
 1448, 325.0
 1449, 211.6
 1450, 119.6
 1451, 257.9
 1452, 140.7
 1453, 283.7
 1454,  80.5
 1455, 154.2
 1456, 110.2
 1457, 261.8
 1458, 243.7
 1459, 240.9
 1460, 156.8
 1461,  48.9
 1462, 234.7
 1463, 197.7
 1464,  51.8
 1465, 198.3
 1466, 184.5
 1467, 151.4
 1468,  75.9
 1469, 175.8
 1470, 239.4
 1471, 320.8
 1472,  48.9
 1473, 174.6
 1474, 144.6
 1475,  88.1
 1476,  88.8
 1477, 205.8
 1478,  96.0
 1479,  42.8
 1480, 122.5
 1481,  58.2
 1482, 242.1
 1483,  79.7
 1484, 337.8
 1485, 171.4
 1486, 114.6
 1487,  84.9
 1488,  80.7
 1489, 170.0
 1490,  86.8
 1491, 153.6
 1492, 303.3
 1493, 145.5
 1494,  68.2
 1495,  52.8
 1496, 132.4
 1497, 103.8
 1498, 232.3
 1499,  44.7
 1500, 132.0
 1501, 127.2
 1502, 143.8
 1503, 149.0
 1504,  99.8
 1505,  86.0
